DATE,AAA10Y,DAAA,BAA10Y,DBAA,THREEFY1,THREEFY10,THREEFY2,THREEFY3,THREEFY4,THREEFY5,THREEFY6,THREEFY7
1991-10-04,1.08,8.47,2.01,9.40,5.4914,7.6702,5.9298,6.2873,6.5826,6.8307,7.0432,7.2281
1991-10-07,1.08,8.48,1.99,9.39,5.4758,7.6515,5.9100,6.2660,6.5611,6.8096,7.0225,7.2080
1991-10-08,1.03,8.46,1.96,9.39,5.4700,7.6663,5.9062,6.2656,6.5641,6.8156,7.0311,7.2187
1991-10-09,1.00,8.51,1.96,9.47,5.4713,7.7355,5.9207,6.2926,6.6018,6.8621,7.0845,7.2775
1991-10-10,0.96,8.54,1.90,9.48,5.4938,7.8026,5.9571,6.3385,6.6543,6.9192,7.1450,7.3405
1991-10-11,1.02,8.51,1.94,9.43,5.4483,7.7494,5.9044,6.2829,6.5979,6.8629,7.0892,7.2853
1991-10-14,.,8.51,.,9.42,.,.,.,.,.,.,.,.
1991-10-15,1.06,8.52,1.95,9.41,5.4141,7.7103,5.8637,6.2400,6.5546,6.8201,7.0471,7.2440
1991-10-16,1.07,8.52,1.97,9.42,5.4021,7.6948,5.8469,6.2216,6.5360,6.8019,7.0294,7.2270
1991-10-17,1.02,8.57,1.96,9.51,5.4481,7.7696,5.9017,6.2825,6.6013,6.8703,7.1001,7.2992
1991-10-18,1.03,8.56,1.96,9.49,5.4558,7.7766,5.9072,6.2875,6.6064,6.8757,7.1059,7.3054
1991-10-21,0.97,8.59,1.96,9.58,5.4848,7.8416,5.9444,6.3317,6.6563,6.9300,7.1636,7.3658
1991-10-22,0.95,8.62,1.93,9.60,5.5123,7.8979,5.9787,6.3717,6.7008,6.9780,7.2143,7.4185
1991-10-23,0.96,8.65,1.95,9.64,.,.,.,.,.,.,.,.
1991-10-24,0.98,8.63,1.96,9.61,5.4680,7.8948,5.9386,6.3382,6.6740,6.9572,7.1986,7.4069
1991-10-25,0.98,8.66,1.93,9.61,5.4480,7.9276,5.9288,6.3380,6.6821,6.9720,7.2187,7.4314
1991-10-28,0.99,8.64,1.95,9.60,5.4247,7.9235,5.9065,6.3187,6.6659,6.9588,7.2081,7.4229
1991-10-29,1.06,8.57,1.99,9.50,5.3445,7.8343,5.8115,6.2188,6.5656,6.8599,7.1112,7.3280
1991-10-30,1.08,8.56,2.03,9.51,5.2941,7.8009,5.7610,6.1705,6.5201,6.8172,7.0709,7.2900
1991-10-31,1.10,8.57,2.02,9.49,5.2538,7.7831,5.7203,6.1328,6.4863,6.7871,7.0442,7.2661
1991-11-01,1.08,8.56,2.01,9.49,5.2046,7.7902,5.6781,6.0999,6.4624,6.7712,7.0349,7.2622
1991-11-04,1.07,8.57,2.00,9.50,5.1903,7.8288,5.6741,6.1056,6.4764,6.7919,7.0610,7.2926
1991-11-05,1.02,8.58,1.98,9.54,5.2149,7.8793,5.7105,6.1484,6.5227,6.8402,7.1104,7.3426
1991-11-06,1.05,8.56,2.00,9.51,5.1510,7.8544,5.6551,6.1002,6.4804,6.8025,7.0764,7.3116
1991-11-07,1.09,8.52,2.06,9.49,5.1117,7.7978,5.6113,6.0528,6.4302,6.7503,7.0227,7.2568
1991-11-08,1.09,8.50,2.04,9.45,5.1056,7.7817,5.6088,6.0497,6.4250,6.7426,7.0127,7.2448
1991-11-11,.,8.44,.,9.44,.,.,.,.,.,.,.,.
1991-11-12,1.06,8.43,2.03,9.40,5.1049,7.7322,5.6050,6.0382,6.4052,6.7152,6.9790,7.2058
1991-11-13,1.04,8.45,2.03,9.44,5.1250,7.7401,5.6337,6.0672,6.4313,6.7376,6.9976,7.2211
1991-11-14,1.07,8.42,2.05,9.40,5.1012,7.6942,5.6027,6.0314,6.3922,6.6962,6.9546,7.1769
1991-11-15,1.08,8.41,2.08,9.41,5.0653,7.6720,5.5662,5.9966,6.3597,6.6661,6.9266,7.1508
1991-11-18,1.08,8.41,2.07,9.40,5.0530,7.6682,5.5542,5.9858,6.3504,6.6580,6.9197,7.1449
1991-11-19,1.09,8.46,2.08,9.45,5.0196,7.6814,5.5284,5.9682,6.3401,6.6540,6.9207,7.1499
1991-11-20,1.08,8.46,2.05,9.43,5.0034,7.7058,5.5239,5.9720,6.3499,6.6681,6.9381,7.1698
1991-11-21,1.10,8.49,2.06,9.45,4.9607,7.7155,5.4916,5.9492,6.3352,6.6600,6.9353,7.1712
1991-11-22,1.05,8.49,2.01,9.45,4.9430,7.7527,5.4865,5.9546,6.3490,6.6805,6.9609,7.2008
1991-11-25,1.03,8.48,2.02,9.47,4.9508,7.7953,5.5047,5.9800,6.3796,6.7148,6.9979,7.2399
1991-11-26,1.06,8.48,2.04,9.46,4.9164,7.7832,5.4703,5.9487,6.3520,6.6909,6.9773,7.2220
1991-11-27,1.03,8.45,2.03,9.45,4.8959,7.7836,5.4508,5.9323,6.3392,6.6813,6.9705,7.2176
1991-11-28,.,.,.,.,.,.,.,.,.,.,.,.
1991-11-29,1.06,8.44,2.06,9.44,4.8570,7.7608,5.4107,5.8940,6.3037,6.6487,6.9405,7.1899
1991-12-02,1.11,8.43,2.10,9.42,4.8240,7.7091,5.3613,5.8383,6.2462,6.5913,6.8841,7.1346
1991-12-03,1.14,8.42,2.12,9.40,4.7869,7.6662,5.3132,5.7868,6.1945,6.5409,6.8353,7.0875
1991-12-04,1.22,8.39,2.19,9.36,4.7253,7.5688,5.2311,5.6948,6.0980,6.4424,6.7363,6.9885
1991-12-05,1.17,8.38,2.14,9.35,4.7228,7.5679,5.2283,5.6923,6.0957,6.4405,6.7346,6.9871
1991-12-06,1.09,8.35,2.06,9.32,4.6854,7.5812,5.2029,5.6765,6.0876,6.4383,6.7371,6.9933
1991-12-09,1.14,8.36,2.10,9.32,4.6059,7.5476,5.1264,5.6069,6.0255,6.3831,6.6879,6.9491
1991-12-10,1.13,8.34,2.09,9.30,4.5921,7.5625,5.1107,5.5948,6.0186,6.3814,6.6908,6.9559
1991-12-11,1.13,8.35,2.10,9.32,4.5670,7.5789,5.0910,5.5821,6.0126,6.3812,6.6954,6.9645
1991-12-12,1.14,8.33,2.10,9.29,4.5513,7.5695,5.0730,5.5644,5.9962,6.3663,6.6819,6.9522
1991-12-13,1.14,8.36,2.07,9.29,4.5637,7.6073,5.0941,5.5911,6.0266,6.3992,6.7166,6.9881
1991-12-16,1.14,8.35,2.09,9.30,4.5546,7.6089,5.0849,5.5832,6.0206,6.3950,6.7140,6.9869
1991-12-17,1.14,8.32,2.11,9.29,4.5302,7.5858,5.0556,5.5530,5.9910,6.3666,6.6868,6.9610
1991-12-18,1.14,8.33,2.09,9.28,4.5519,7.6127,5.0847,5.5847,6.0229,6.3979,6.7172,6.9904
1991-12-19,1.20,8.31,2.13,9.24,4.5207,7.5592,5.0519,5.5482,5.9825,6.3540,6.6704,6.9412
1991-12-20,1.27,8.24,2.21,9.18,4.3454,7.4424,4.8888,5.3955,5.8383,6.2168,6.5389,6.8144
1991-12-23,1.35,8.23,2.27,9.15,4.2902,7.3778,4.8384,5.3446,5.7852,6.1609,6.4805,6.7539
1991-12-24,1.35,8.23,2.26,9.14,4.2941,7.3637,4.8485,5.3535,5.7903,6.1618,6.4774,6.7472
1991-12-25,.,.,.,.,.,.,.,.,.,.,.,.
1991-12-26,1.36,8.21,2.27,9.12,4.3039,7.3471,4.8596,5.3612,5.7933,6.1601,6.4715,6.7379
1991-12-27,1.39,8.21,2.34,9.16,4.3036,7.3194,4.8559,5.3529,5.7805,6.1434,6.4516,6.7153
1991-12-30,1.42,8.18,2.35,9.11,4.2858,7.2671,4.8281,5.3180,5.7404,6.0995,6.4049,6.6665
1991-12-31,1.45,8.16,2.39,9.10,4.2676,7.2069,4.7997,5.2812,5.6971,6.0512,6.3528,6.6115
1992-01-01,.,.,.,.,.,.,.,.,.,.,.,.
1992-01-02,1.40,8.18,2.33,9.11,4.2760,7.2508,4.8166,5.3050,5.7264,6.0847,6.3896,6.6508
1992-01-03,1.32,8.17,2.26,9.11,4.2952,7.3194,4.8521,5.3513,5.7799,6.1432,6.4515,6.7153
1992-01-06,1.33,8.15,2.27,9.09,4.2629,7.3206,4.8221,5.3263,5.7605,6.1289,6.4416,6.7090
1992-01-07,1.37,8.13,2.31,9.07,4.2048,7.2748,4.7573,5.2616,5.6984,6.0701,6.3861,6.6565
1992-01-08,1.35,8.12,2.28,9.05,4.1792,7.2914,4.7389,5.2507,5.6942,6.0714,6.3920,6.6660
1992-01-09,1.34,8.13,2.22,9.01,4.2109,7.3357,4.7786,5.2941,5.7391,6.1169,6.4375,6.7113
1992-01-10,1.32,8.17,2.19,9.04,4.2629,7.4064,4.8427,5.3636,5.8110,6.1896,6.5102,6.7837
1992-01-13,1.24,8.16,2.14,9.06,4.3174,7.4738,4.9179,5.4455,5.8933,6.2699,6.5878,6.8584
1992-01-14,1.15,8.18,2.05,9.08,4.3687,7.5631,4.9994,5.5392,5.9910,6.3679,6.6844,6.9532
1992-01-15,1.15,8.20,2.06,9.11,4.4169,7.6031,5.0637,5.6061,6.0551,6.4274,6.7392,7.0035
1992-01-16,1.11,8.24,2.03,9.16,4.4319,7.6478,5.1027,5.6546,6.1066,6.4790,6.7896,7.0525
1992-01-17,1.13,8.22,2.04,9.13,4.4124,7.6333,5.0860,5.6392,6.0917,6.4644,6.7751,7.0380
1992-01-20,.,8.22,.,9.10,.,.,.,.,.,.,.,.
1992-01-21,1.14,8.17,2.10,9.13,4.3520,7.5619,5.0155,5.5648,6.0161,6.3888,6.7002,6.9639
1992-01-22,1.12,8.21,2.06,9.15,4.3443,7.5684,5.0107,5.5625,6.0160,6.3906,6.7033,6.9681
1992-01-23,1.04,8.24,2.01,9.21,4.3775,7.6377,5.0602,5.6209,6.0793,6.4566,6.7710,7.0367
1992-01-24,1.02,8.27,1.97,9.22,4.4342,7.6801,5.1273,5.6886,6.1437,6.5165,6.8265,7.0882
1992-01-27,1.02,8.26,1.95,9.19,4.4650,7.6791,5.1574,5.7141,6.1638,6.5316,6.8370,7.0950
1992-01-28,1.06,8.22,2.01,9.17,4.4422,7.6035,5.1185,5.6640,6.1058,6.4680,6.7694,7.0244
1992-01-29,0.99,8.24,1.95,9.20,4.4762,7.6567,5.1635,5.7143,6.1586,6.5218,6.8235,7.0785
1992-01-30,0.95,8.26,1.92,9.23,4.4965,7.7011,5.1990,5.7566,6.2038,6.5680,6.8698,7.1244
1992-01-31,0.96,8.27,1.90,9.21,4.4847,7.7087,5.1887,5.7494,6.1998,6.5669,6.8711,7.1278
1992-02-03,0.92,8.28,1.88,9.24,4.4994,7.7623,5.2172,5.7865,6.2425,6.6133,6.9202,7.1786
1992-02-04,0.95,8.24,1.89,9.18,4.4754,7.7258,5.1858,5.7516,6.2060,6.5762,6.8829,7.1414
1992-02-05,1.04,8.25,1.95,9.16,4.4491,7.6750,5.1465,5.7058,6.1571,6.5258,6.8318,7.0902
1992-02-06,1.05,8.25,1.96,9.16,4.4250,7.6538,5.1166,5.6750,6.1272,6.4975,6.8053,7.0652
1992-02-07,1.02,8.22,1.96,9.16,4.3676,7.6574,5.0640,5.6319,6.0942,6.4736,6.7892,7.0556
1992-02-10,1.03,8.24,1.98,9.19,4.3385,7.6839,5.0403,5.6172,6.0887,6.4763,6.7987,7.0708
1992-02-11,1.02,8.25,1.96,9.19,4.3504,7.7092,5.0537,5.6329,6.1066,6.4962,6.8202,7.0936
1992-02-12,0.95,8.25,1.88,9.18,4.3753,7.7504,5.0886,5.6724,6.1481,6.5384,6.8626,7.1358
1992-02-13,0.89,8.29,1.83,9.23,4.4486,7.8469,5.1857,5.7783,6.2561,6.6455,6.9678,7.2387
1992-02-14,0.90,8.31,1.86,9.27,4.4874,7.8644,5.2370,5.8295,6.3024,6.6859,7.0022,7.2678
1992-02-17,.,.,.,.,.,.,.,.,.,.,.,.
1992-02-18,0.87,8.34,1.84,9.31,4.5158,7.9066,5.2772,5.8744,6.3488,6.7321,7.0478,7.3125
1992-02-19,0.91,8.33,1.87,9.29,4.5335,7.8864,5.2884,5.8789,6.3473,6.7257,7.0373,7.2988
1992-02-20,0.92,8.33,1.87,9.28,4.5588,7.8597,5.3055,5.8868,6.3470,6.7183,7.0242,7.2811
1992-02-21,0.88,8.33,1.84,9.29,4.6398,7.8812,5.3943,5.9692,6.4184,6.7784,7.0739,7.3218
1992-02-24,0.87,8.34,1.83,9.30,4.6844,7.8979,5.4483,6.0216,6.4651,6.8185,7.1078,7.3503
1992-02-25,0.89,8.33,1.83,9.27,4.6895,7.8709,5.4458,6.0128,6.4514,6.8010,7.0874,7.3275
1992-02-26,0.97,8.30,1.90,9.23,4.6533,7.7877,5.3913,5.9475,6.3795,6.7248,7.0084,7.2468
1992-02-27,0.95,8.30,1.85,9.20,4.6351,7.7714,5.3716,5.9277,6.3601,6.7061,6.9902,7.2292
1992-02-28,1.00,8.27,1.90,9.17,4.5949,7.7171,5.3159,5.8663,6.2976,6.6443,6.9299,7.1705
1992-03-02,0.92,8.30,1.83,9.21,4.6928,7.8008,5.4220,5.9727,6.4010,6.7438,7.0256,7.2626
1992-03-03,0.89,8.32,1.78,9.21,4.7316,7.8273,5.4651,6.0150,6.4409,6.7809,7.0599,7.2945
1992-03-04,0.89,8.32,1.77,9.20,4.7462,7.8234,5.4813,6.0291,6.4516,6.7882,7.0641,7.2961
1992-03-05,0.81,8.32,1.71,9.22,4.8145,7.8848,5.5715,6.1233,6.5428,6.8739,7.1439,7.3703
1992-03-06,0.85,8.33,1.72,9.20,4.8165,7.8592,5.5749,6.1232,6.5377,6.8638,7.1295,7.3522
1992-03-09,0.89,8.31,1.76,9.18,4.7845,7.7959,5.5352,6.0773,6.4869,6.8093,7.0721,7.2927
1992-03-10,0.88,8.31,1.73,9.16,4.7943,7.7785,5.5460,6.0845,6.4892,6.8068,7.0654,7.2825
1992-03-11,0.82,8.33,1.71,9.22,4.8289,7.8443,5.5993,6.1465,6.5550,6.8741,7.1331,7.3499
1992-03-12,0.73,8.35,1.66,9.28,4.8985,7.9378,5.7002,6.2579,6.6679,6.9847,7.2401,7.4532
1992-03-13,0.67,8.38,1.61,9.32,4.9815,8.0100,5.8127,6.3757,6.7813,7.0904,7.3376,7.5430
1992-03-16,0.69,8.38,1.65,9.34,5.0049,8.0115,5.8471,6.4095,6.8103,7.1136,7.3550,7.5554
1992-03-17,0.77,8.39,1.69,9.31,4.9916,7.9533,5.8267,6.3812,6.7747,7.0718,7.3083,7.5047
1992-03-18,0.76,8.38,1.69,9.31,4.9962,7.9282,5.8326,6.3831,6.7713,7.0632,7.2951,7.4876
1992-03-19,0.78,8.35,1.71,9.28,4.9787,7.8838,5.8094,6.3548,6.7387,7.0272,7.2564,7.4468
1992-03-20,0.74,8.38,1.67,9.31,5.0149,7.9216,5.8572,6.4056,6.7888,7.0752,7.3021,7.4902
1992-03-23,0.74,8.36,1.68,9.30,5.0124,7.9138,5.8618,6.4110,6.7926,7.0767,7.3012,7.4871
1992-03-24,0.83,8.36,1.71,9.24,4.9705,7.8302,5.8026,6.3419,6.7177,6.9982,7.2205,7.4051
1992-03-25,0.83,8.36,1.71,9.24,4.9227,7.8035,5.7498,6.2908,6.6706,6.9556,7.1821,7.3704
1992-03-26,0.80,8.37,1.70,9.27,4.9183,7.8386,5.7522,6.3002,6.6863,6.9766,7.2073,7.3990
1992-03-27,0.81,8.35,1.67,9.21,4.9059,7.8354,5.7379,6.2868,6.6747,6.9668,7.1993,7.3925
1992-03-30,0.81,8.35,1.68,9.22,4.8815,7.8281,5.7078,6.2577,6.6490,6.9452,7.1814,7.3779
1992-03-31,0.83,8.37,1.70,9.24,4.8794,7.8407,5.6968,6.2469,6.6416,6.9421,7.1825,7.3827
1992-04-01,0.88,8.34,1.75,9.21,4.8236,7.7786,5.6203,6.1647,6.5601,6.8636,7.1078,7.3117
1992-04-02,0.87,8.34,1.74,9.21,4.8167,7.7875,5.6086,6.1542,6.5528,6.8599,7.1074,7.3143
1992-04-03,0.91,8.33,1.77,9.19,4.7306,7.7613,5.5110,6.0622,6.4721,6.7915,7.0504,7.2671
1992-04-06,0.91,8.32,1.79,9.20,4.6905,7.7643,5.4629,6.0183,6.4364,6.7646,7.0316,7.2553
1992-04-07,0.90,8.31,1.78,9.19,4.6505,7.7833,5.4264,5.9908,6.4189,6.7562,7.0309,7.2610
1992-04-08,0.88,8.32,1.77,9.21,4.6295,7.8269,5.4117,5.9865,6.4253,6.7721,7.0548,7.2915
1992-04-09,0.96,8.31,1.83,9.18,4.4573,7.7632,5.2367,5.8256,6.2832,6.6484,6.9475,7.1982
1992-04-10,0.95,8.32,1.80,9.17,4.4176,7.7735,5.2071,5.8051,6.2704,6.6419,6.9460,7.2007
1992-04-13,0.98,8.31,1.82,9.15,4.3780,7.7490,5.1675,5.7676,6.2354,6.6093,6.9156,7.1721
1992-04-14,0.93,8.28,1.81,9.16,4.3728,7.7515,5.1679,5.7703,6.2389,6.6130,6.9191,7.1754
1992-04-15,0.90,8.27,1.78,9.15,4.3933,7.7772,5.2009,5.8069,6.2752,6.6477,6.9517,7.2060
1992-04-16,0.82,8.27,1.73,9.18,4.4534,7.8278,5.2813,5.8906,6.3556,6.7224,7.0205,7.2692
1992-04-17,.,.,.,.,.,.,.,.,.,.,.,.
1992-04-20,0.73,8.32,1.64,9.23,4.5411,7.9356,5.3980,6.0170,6.4830,6.8474,7.1419,7.3868
1992-04-21,0.75,8.33,1.67,9.25,4.5522,7.9457,5.4140,6.0340,6.4994,6.8626,7.1559,7.3997
1992-04-22,0.76,8.33,1.67,9.24,4.5487,7.9390,5.4106,6.0301,6.4949,6.8576,7.1504,7.3938
1992-04-23,0.76,8.35,1.67,9.26,4.5540,7.9510,5.4219,6.0437,6.5091,6.8717,7.1641,7.4070
1992-04-24,0.79,8.34,1.69,9.24,4.5210,7.9208,5.3826,6.0033,6.4697,6.8340,7.1282,7.3728
1992-04-27,0.77,8.37,1.64,9.24,4.5534,7.9462,5.4163,6.0364,6.5016,6.8645,7.1574,7.4008
1992-04-28,0.79,8.36,1.67,9.24,4.5476,7.9312,5.4052,6.0227,6.4868,6.8492,7.1420,7.3855
1992-04-29,0.78,8.38,1.65,9.25,4.5448,7.9411,5.4022,6.0215,6.4878,6.8525,7.1472,7.3922
1992-04-30,0.78,8.39,1.63,9.24,4.5556,7.9533,5.4166,6.0370,6.5033,6.8674,7.1614,7.4058
1992-05-01,0.81,8.37,1.64,9.20,4.4931,7.9143,5.3517,5.9746,6.4450,6.8135,7.1115,7.3593
1992-05-04,0.79,8.37,1.64,9.22,4.4747,7.9209,5.3342,5.9609,6.4355,6.8079,7.1094,7.3601
1992-05-05,0.80,8.36,1.66,9.22,4.4596,7.9097,5.3123,5.9379,6.4139,6.7883,7.0919,7.3445
1992-05-06,0.88,8.34,1.74,9.20,4.4276,7.8778,5.2715,5.8951,6.3718,6.7479,7.0535,7.3081
1992-05-07,0.86,8.35,1.71,9.20,4.4455,7.8785,5.2924,5.9143,6.3877,6.7604,7.0628,7.3146
1992-05-08,0.90,8.31,1.74,9.15,4.4222,7.8182,5.2560,5.8695,6.3376,6.7068,7.0067,7.2568
1992-05-11,0.89,8.29,1.74,9.14,4.4027,7.7937,5.2278,5.8387,6.3067,6.6767,6.9779,7.2292
1992-05-12,0.92,8.28,1.77,9.13,4.3763,7.7654,5.1915,5.7998,6.2683,6.6400,6.9432,7.1964
1992-05-13,0.93,8.27,1.78,9.12,4.3442,7.7554,5.1544,5.7647,6.2374,6.6138,6.9213,7.1783
1992-05-14,0.93,8.27,1.78,9.12,4.3269,7.7505,5.1346,5.7460,6.2211,6.6000,6.9099,7.1689
1992-05-15,0.97,8.25,1.80,9.08,4.3087,7.7132,5.1064,5.7128,6.1854,6.5632,6.8725,7.1314
1992-05-18,0.96,8.24,1.80,9.08,4.3067,7.6957,5.0969,5.6995,6.1701,6.5468,6.8555,7.1141
1992-05-19,1.02,8.22,1.85,9.05,4.2427,7.6256,5.0168,5.6147,6.0855,6.4643,6.7758,7.0372
1992-05-20,0.97,8.22,1.82,9.07,4.2776,7.6480,5.0572,5.6546,6.1229,6.4985,6.8070,7.0656
1992-05-21,0.85,8.24,1.71,9.10,4.4133,7.7691,5.2179,5.8193,6.2830,6.6514,6.9521,7.2035
1992-05-22,0.88,8.23,1.72,9.07,4.4125,7.7419,5.2087,5.8046,6.2645,6.6301,6.9289,7.1788
1992-05-25,.,.,.,.,.,.,.,.,.,.,.,.
1992-05-26,0.80,8.26,1.66,9.12,4.4860,7.8121,5.2906,5.8881,6.3469,6.7104,7.0068,7.2546
1992-05-27,0.81,8.25,1.68,9.12,4.4736,7.8091,5.2739,5.8717,6.3325,6.6984,6.9972,7.2470
1992-05-28,0.88,8.24,1.74,9.10,4.4365,7.7565,5.2227,5.8150,6.2743,6.6405,6.9402,7.1911
1992-05-29,0.90,8.23,1.77,9.10,4.4182,7.7111,5.1885,5.7735,6.2294,6.5943,6.8935,7.1446
1992-06-01,0.86,8.25,1.71,9.10,4.4710,7.7378,5.2427,5.8245,6.2759,6.6362,6.9314,7.1789
1992-06-02,0.88,8.23,1.74,9.09,4.4587,7.7092,5.2200,5.7971,6.2466,6.6063,6.9015,7.1492
1992-06-03,0.91,8.25,1.76,9.10,4.4438,7.6953,5.2009,5.7771,6.2272,6.5879,6.8841,7.1329
1992-06-04,0.91,8.25,1.75,9.09,4.4363,7.6915,5.1943,5.7712,6.2218,6.5829,6.8795,7.1285
1992-06-05,0.93,8.24,1.77,9.08,4.3966,7.6595,5.1487,5.7253,6.1776,6.5411,6.8401,7.0914
1992-06-08,0.91,8.22,1.77,9.08,4.3797,7.6623,5.1309,5.7100,6.1659,6.5329,6.8349,7.0888
1992-06-09,0.90,8.23,1.76,9.09,4.3915,7.7021,5.1479,5.7322,6.1925,6.5631,6.8682,7.1243
1992-06-10,0.90,8.25,1.75,9.10,4.3947,7.7220,5.1522,5.7391,6.2022,6.5755,6.8827,7.1406
1992-06-11,0.93,8.26,1.73,9.06,4.3734,7.7100,5.1271,5.7144,6.1795,6.5550,6.8644,7.1244
1992-06-12,0.95,8.24,1.76,9.05,4.3359,7.6708,5.0805,5.6654,6.1309,6.5079,6.8192,7.0809
1992-06-15,0.95,8.23,1.77,9.05,4.3226,7.6591,5.0643,5.6487,6.1147,6.4926,6.8047,7.0672
1992-06-16,0.98,8.22,1.78,9.02,4.3034,7.6329,5.0365,5.6180,6.0835,6.4619,6.7749,7.0384
1992-06-17,0.99,8.22,1.78,9.01,4.2840,7.6093,5.0133,5.5932,6.0584,6.4368,6.7501,7.0139
1992-06-18,1.03,8.22,1.81,9.00,4.2578,7.5834,4.9800,5.5583,6.0241,6.4040,6.7188,6.9842
1992-06-19,0.98,8.22,1.80,9.04,4.2944,7.6119,5.0199,5.5980,6.0621,6.4401,6.7530,7.0167
1992-06-22,0.97,8.21,1.80,9.04,4.2953,7.6114,5.0197,5.5973,6.0613,6.4392,6.7522,7.0160
1992-06-23,0.97,8.22,1.79,9.04,4.3288,7.6315,5.0532,5.6291,6.0908,6.4666,6.7776,7.0397
1992-06-24,1.01,8.21,1.82,9.02,4.2843,7.6137,5.0020,5.5799,6.0469,6.4284,6.7449,7.0117
1992-06-25,1.04,8.18,1.86,9.00,4.2279,7.5578,4.9291,5.5033,5.9717,6.3566,6.6768,6.9472
1992-06-26,1.03,8.18,1.85,9.00,4.2191,7.5661,4.9190,5.4952,5.9667,6.3548,6.6778,6.9506
1992-06-29,1.04,8.16,1.88,9.00,4.1865,7.5601,4.8846,5.4641,5.9404,6.3332,6.6605,6.9369
1992-06-30,1.04,8.18,1.86,9.00,4.1789,7.5778,4.8800,5.4638,5.9442,6.3406,6.6709,6.9498
1992-07-01,1.06,8.16,1.90,9.00,4.1591,7.5652,4.8580,5.4422,5.9241,6.3221,6.6539,6.9342
1992-07-02,1.20,8.13,1.99,8.92,3.9513,7.4123,4.6456,5.2358,5.7269,6.1347,6.4755,6.7636
1992-07-03,.,.,.,.,.,.,.,.,.,.,.,.
1992-07-06,1.18,8.08,2.00,8.90,3.8552,7.3723,4.5531,5.1516,5.6520,6.0682,6.4164,6.7106
1992-07-07,1.21,8.08,2.02,8.89,3.7937,7.3536,4.4895,5.0934,5.6013,6.0250,6.3799,6.6798
1992-07-08,1.17,8.08,1.98,8.89,3.7761,7.3808,4.4747,5.0856,5.6010,6.0317,6.3924,6.6972
1992-07-09,1.17,8.08,1.98,8.89,3.7622,7.3928,4.4624,5.0773,5.5971,6.0317,6.3958,6.7035
1992-07-10,1.14,8.07,1.95,8.88,3.7449,7.4001,4.4418,5.0593,5.5837,6.0231,6.3916,6.7030
1992-07-13,1.11,8.08,1.92,8.89,3.7453,7.4346,4.4463,5.0696,5.5996,6.0439,6.4164,6.7311
1992-07-14,1.13,8.10,1.93,8.90,3.7191,7.4380,4.4119,5.0375,5.5734,6.0243,6.4030,6.7230
1992-07-15,1.18,8.08,1.96,8.86,3.6586,7.3856,4.3317,4.9538,5.4928,5.9490,6.3333,6.6586
1992-07-16,1.21,8.08,1.98,8.85,3.6396,7.3683,4.3045,4.9250,5.4650,5.9231,6.3095,6.6367
1992-07-17,1.20,8.10,1.97,8.87,3.6376,7.3960,4.3054,4.9308,5.4757,5.9382,6.3283,6.6585
1992-07-20,1.19,8.09,1.96,8.86,3.6392,7.4010,4.3038,4.9289,5.4748,5.9385,6.3298,6.6612
1992-07-21,1.19,8.08,1.96,8.85,3.6521,7.3935,4.3125,4.9338,5.4765,5.9377,6.3270,6.6567
1992-07-22,1.21,8.06,1.99,8.84,3.6429,7.3485,4.2948,4.9092,5.4464,5.9033,6.2893,6.6165
1992-07-23,1.32,8.04,2.06,8.78,3.5949,7.2269,4.2180,4.8153,5.3421,5.7925,6.1742,6.4986
1992-07-24,1.30,8.03,2.06,8.79,3.6047,7.2123,4.2254,4.8187,5.3415,5.7883,6.1670,6.4890
1992-07-27,1.33,8.02,2.07,8.76,3.6228,7.1771,4.2360,4.8202,5.3344,5.7738,6.1464,6.4634
1992-07-28,1.38,8.01,2.07,8.70,3.6208,7.1214,4.2239,4.7983,5.3040,5.7364,6.1035,6.4161
1992-07-29,1.41,8.01,2.09,8.69,3.6256,7.0901,4.2265,4.7953,5.2948,5.7217,6.0840,6.3927
1992-07-30,1.32,8.01,2.02,8.71,3.6741,7.1645,4.3012,4.8797,5.3815,5.8074,6.1676,6.4738
1992-07-31,1.28,8.00,1.97,8.69,3.7213,7.2068,4.3711,4.9541,5.4530,5.8735,6.2279,6.5286
1992-08-03,1.28,8.00,1.98,8.70,3.7332,7.2159,4.3975,4.9833,5.4804,5.8975,6.2482,6.5455
1992-08-04,1.34,8.00,2.02,8.68,3.7020,7.1592,4.3569,4.9369,5.4303,5.8450,6.1941,6.4903
1992-08-05,1.35,7.99,2.03,8.67,3.6847,7.1279,4.3322,4.9085,5.4001,5.8139,6.1626,6.4587
1992-08-06,1.33,7.98,2.05,8.70,3.6741,7.1248,4.3202,4.8972,5.3902,5.8055,6.1556,6.4530
1992-08-07,1.39,7.96,2.07,8.64,3.6119,7.0569,4.2401,4.8122,5.3056,5.7235,6.0768,6.3773
1992-08-10,1.44,7.96,2.11,8.63,3.5704,7.0064,4.1814,4.7482,5.2416,5.6614,6.0173,6.3204
1992-08-11,1.42,7.92,2.11,8.61,3.5613,6.9779,4.1619,4.7236,5.2146,5.6333,5.9887,6.2916
1992-08-12,1.44,7.92,2.13,8.61,3.5728,6.9863,4.1772,4.7394,5.2294,5.6469,6.0009,6.3027
1992-08-13,1.39,7.94,2.10,8.65,3.5571,7.0386,4.1883,4.7660,5.2654,5.6888,6.0467,6.3510
1992-08-14,1.39,7.92,2.07,8.60,3.5438,7.0372,4.1740,4.7531,5.2546,5.6801,6.0400,6.3460
